# TPV104 station: x2_12_x3_3 (along_strike=12000, down_dip=3000)
# Columns (SCEC TPV104 trace layout): t  h-slip  h-slip-rate  h-shear-stress  v-slip  v-slip-rate  v-shear-stress  n-stress  psi
# BP5 convention: h = strike = component 2, v = dip = component 1.  TPV104 is pure strike-slip so v-slip / v-slip-rate / v-shear-stress ≈ 0.
0.0000000000e+00 0.0000000000e+00 1.0000000000e-16 4.0000000000e+07 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.2000000000e+08 5.6359184263e-01
2.8476625637e-04 2.8476625637e-20 1.0000000000e-16 4.0000000000e+07 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.2000000000e+08 5.6359184263e-01
5.0118861120e-02 5.0118861120e-18 1.0000000000e-16 4.0000000000e+07 -3.0207931643e-36 -1.4961411369e-34 -5.9845645477e-11 1.2000000000e+08 5.6359184263e-01
9.9952955984e-02 9.9952955984e-18 1.0000000000e-16 4.0000000000e+07 -2.2614222778e-36 -6.9416840311e-36 -2.7766736124e-12 1.2000000000e+08 5.6359184263e-01
1.4978705085e-01 1.4978705085e-17 1.0000000000e-16 4.0000000000e+07 -1.7805415074e-36 9.1936423610e-36 3.6774569444e-12 1.2000000000e+08 5.6359184263e-01
1.9962114571e-01 1.9962114571e-17 1.0000000000e-16 4.0000000000e+07 -1.4106084201e-36 3.5230714404e-36 1.4092285761e-12 1.2000000000e+08 5.6359184263e-01
2.4945524058e-01 2.4945524058e-17 1.0000000000e-16 4.0000000000e+07 -1.0880429827e-36 1.1968096146e-35 4.7872384584e-12 1.2000000000e+08 5.6359184263e-01
2.9928933544e-01 2.9928933544e-17 1.0000000000e-16 4.0000000000e+07 -7.2854745357e-37 6.3370856318e-36 2.5348342527e-12 1.2000000000e+08 5.6359184263e-01
3.4912343030e-01 3.4912343030e-17 1.0000000000e-16 4.0000000000e+07 -6.9177636050e-37 -9.7152624611e-37 -3.8861049844e-13 1.2000000000e+08 5.6359184263e-01
3.9895752517e-01 3.9895752517e-17 1.0000000000e-16 4.0000000000e+07 -6.7486259817e-37 1.6722592368e-36 6.6890369472e-13 1.2000000000e+08 5.6359184263e-01
4.4879162003e-01 4.4879162003e-17 1.0000000000e-16 4.0000000000e+07 -5.2419848425e-37 2.5615847339e-36 1.0246338936e-12 1.2000000000e+08 5.6359184263e-01
4.9862571490e-01 4.9862571490e-17 1.0000000000e-16 4.0000000000e+07 -4.6967977789e-37 1.1118071042e-36 4.4472284169e-13 1.2000000000e+08 5.6359184263e-01
5.4845980976e-01 5.4845980976e-17 1.0000000000e-16 4.0000000000e+07 -4.1533785321e-37 1.3157742602e-36 5.2630970408e-13 1.2000000000e+08 5.6359184263e-01
5.9829390462e-01 5.9829390462e-17 1.0000000000e-16 4.0000000000e+07 -3.9799388049e-37 9.5828797190e-38 3.8331518876e-14 1.2000000000e+08 5.6359184263e-01
6.4812799949e-01 6.4812799949e-17 1.0000000000e-16 4.0000000000e+07 -3.9695299297e-37 6.1841402797e-37 2.4736561119e-13 1.2000000000e+08 5.6359184263e-01
6.9796209435e-01 6.9796209435e-17 1.0000000000e-16 4.0000000000e+07 -3.4509459352e-37 1.0491594379e-36 4.1966377514e-13 1.2000000000e+08 5.6359184263e-01
7.4779618922e-01 7.4779618922e-17 1.0000000000e-16 4.0000000000e+07 -3.0505677282e-37 1.6219147488e-37 6.4876589953e-14 1.2000000000e+08 5.6359184263e-01
7.9763028408e-01 7.9763028408e-17 1.0000000000e-16 4.0000000000e+07 -3.1698491142e-37 -3.3061974617e-37 -1.3224789847e-13 1.2000000000e+08 5.6359184263e-01
8.4746437894e-01 8.4746437894e-17 1.0000000000e-16 4.0000000000e+07 -3.0049877205e-37 8.4619512101e-37 3.3847804840e-13 1.2000000000e+08 5.6359184263e-01
8.9729847381e-01 8.9729847381e-17 1.0000000000e-16 4.0000000000e+07 -2.6454300278e-37 4.1405228212e-37 1.6562091285e-13 1.2000000000e+08 5.6359184263e-01
9.4713256867e-01 9.4713256867e-17 1.0000000000e-16 4.0000000000e+07 -2.5792602869e-37 1.1380838277e-37 4.5523353109e-14 1.2000000000e+08 5.6359184263e-01
9.9696666354e-01 9.9696666354e-17 1.0000000000e-16 4.0000000000e+07 -2.3853569552e-37 6.5843406545e-37 2.6337362618e-13 1.2000000000e+08 5.6359184263e-01
1.0468007584e+00 1.0468007584e-16 1.0000000000e-16 4.0000000000e+07 -2.1439718578e-37 2.9807352040e-38 1.1922940816e-14 1.2000000000e+08 5.6359184263e-01
1.0966348533e+00 1.0966348533e-16 1.0000000000e-16 4.0000000000e+07 -2.4435866508e-37 -1.0496969158e-36 -4.1987876633e-13 1.2000000000e+08 5.6359184263e-01
1.1464689481e+00 1.1464689481e-16 1.0000000000e-16 4.0000000000e+07 -2.8306917082e-37 -1.9511767251e-37 -7.8047069006e-14 1.2000000000e+08 5.6359184263e-01
1.1963030430e+00 1.1963030430e-16 1.0000000000e-16 4.0000000000e+07 -2.5789520105e-37 9.5766781774e-37 3.8306712709e-13 1.2000000000e+08 5.6359184263e-01
1.2461371379e+00 1.2461371379e-16 1.0000000000e-16 4.0000000000e+07 -2.2340212322e-37 1.0759078819e-37 4.3036315275e-14 1.2000000000e+08 5.6359184263e-01
1.2959712327e+00 1.2959712327e-16 1.0000000000e-16 4.0000000000e+07 -2.6084132801e-37 -1.5227119197e-36 -6.0908476787e-13 1.2000000000e+08 5.6359184263e-01
1.3458053276e+00 1.3458053276e-16 1.0000000000e-16 4.0000000000e+07 -3.5708251246e-37 -2.1543487538e-36 -8.6173950153e-13 1.2000000000e+08 5.6359184263e-01
