607030.1076 3707288.7944 -5054.2562
609603.0685 3702011.1287 -1997.6877
606416.7701 3707807.4683 -4999.2338
610098.2360 3706823.0677 -8001.2948
614118.5277 3704507.0322 -10012.3444
608652.1569 3707403.4118 -6994.8709
598161.1226 3717174.8798 -6996.8368
591590.3682 3723261.4195 -7012.1792
576136.0204 3737161.6404 -6999.2706
